"Priority","Area","FilePath","ItemKey","FieldName","CurrentValue","RequiredState","Reason"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_apply_precheck.csv","","SnapshotReady","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_broader_exact_path_scan.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_broader_exact_path_scan.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_broader_exact_path_scan.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_broader_exact_path_scan.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_broader_exact_path_scan.csv","","FirstMatch","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_broader_exact_path_scan.csv","","FirstMatch","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_broader_exact_path_scan.csv","","FirstMatch","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_broader_exact_path_scan.csv","","FirstMatch","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_deep_exact_path_matches.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_deep_exact_path_matches.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_deep_exact_path_matches.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_deep_exact_path_matches.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_deep_exact_path_matches.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_deep_exact_path_matches.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","ExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","ExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","ExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","ExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","ScanStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","ScanStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","ScanStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_candidate_scan.csv","","ScanStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_resolution.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_resolution.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_resolution.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_resolution.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExactPath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExecutionDate","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExecutionDate","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExecutionDate","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExecutionDate","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExecutionStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExecutionStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExecutionStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_scan_execution_log.csv","","ExecutionStatus","PENDING","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","CandidatePath","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","SuggestedPath1","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","SuggestedPath1","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","SuggestedPath1","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","SuggestedPath1","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","SuggestedPath2","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","SuggestedPath2","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","SuggestedPath2","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","SuggestedPath2","TBD","Concrete non-placeholder value","Open non-blocked field"
"MEDIUM","tracker_refresh_2026-04-12","C:\Projects\MindLab_Starter_Project\docs\planning\kids_certified\00_control\tracker_refresh_2026-04-12\tracker_exact_path_suggestions.csv","","SuggestedPath3","TBD","Concrete non-placeholder value","Open non-blocked field"
