"FileName","BaseName","Extension","DirectoryName","FullPath"
"Results for your review_04.14.26_14.docx","Results for your review_04.14.26_14",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews\Results for your review_04.14.26_14.docx"
"Results for your review_04.14.26_2.docx","Results for your review_04.14.26_2",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews\Results for your review_04.14.26_2.docx"
"Results for your review_04.14.26_3.docx","Results for your review_04.14.26_3",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews\Results for your review_04.14.26_3.docx"
"Results for your review_04.14.26_4.docx","Results for your review_04.14.26_4",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews\Results for your review_04.14.26_4.docx"
"Results for your review_04.14.26_5.docx","Results for your review_04.14.26_5",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews\Results for your review_04.14.26_5.docx"
"Results for your review_04.14.26_6.docx","Results for your review_04.14.26_6",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews\Results for your review_04.14.26_6.docx"
"Results for your review_04.14.26_7.docx","Results for your review_04.14.26_7",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews\Results for your review_04.14.26_7.docx"
"Results for your review_04.14.26_8.docx","Results for your review_04.14.26_8",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews\Results for your review_04.14.26_8.docx"
"Results for your review_04.14.26_9.docx","Results for your review_04.14.26_9",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Result reviews\Results for your review_04.14.26_9.docx"
"MindLab_Continuation_Handoff_Last_10_Days_2026-04-09.docx","MindLab_Continuation_Handoff_Last_10_Days_2026-04-09",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\MindLab_Continuation_Handoff_Last_10_Days_2026-04-09.docx"
"MindLab_Continuation_Handoff_Last_10_Days_2026-04-10.docx","MindLab_Continuation_Handoff_Last_10_Days_2026-04-10",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\MindLab_Continuation_Handoff_Last_10_Days_2026-04-10.docx"
"MindLab_Continuation_Handoff_Last_10_Days_2026-04-11.docx","MindLab_Continuation_Handoff_Last_10_Days_2026-04-11",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\MindLab_Continuation_Handoff_Last_10_Days_2026-04-11.docx"
"MindLab_Continuation_Handoff_Last_10_Days_2026-04-12.docx","MindLab_Continuation_Handoff_Last_10_Days_2026-04-12",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\MindLab_Continuation_Handoff_Last_10_Days_2026-04-12.docx"
"MindLab_Kids_Consolidated_Tracker_2026-04-05_Final.docx","MindLab_Kids_Consolidated_Tracker_2026-04-05_Final",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\MindLab_Kids_Consolidated_Tracker_2026-04-05_Final.docx"
"MindLab_Remaining_Open_Tasks_Strict_PowerShell_Runbook_2026-04-11.docx","MindLab_Remaining_Open_Tasks_Strict_PowerShell_Runbook_2026-04-11",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\MindLab_Remaining_Open_Tasks_Strict_PowerShell_Runbook_2026-04-11.docx"
"MindLab_Continuation_Handoff_2026-04-05.docx","MindLab_Continuation_Handoff_2026-04-05",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\Old","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\Old\MindLab_Continuation_Handoff_2026-04-05.docx"
"MindLab_Kids_FULL_DETAILED_2026-04-04_V1.docx","MindLab_Kids_FULL_DETAILED_2026-04-04_V1",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\Old","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\Old\MindLab_Kids_FULL_DETAILED_2026-04-04_V1.docx"
"MindLab_Task Completed Status_2026-04-04_Draft0.docx","MindLab_Task Completed Status_2026-04-04_Draft0",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\Old","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\Old\MindLab_Task Completed Status_2026-04-04_Draft0.docx"
"MindLab_Task Completed Status_2026-04-04_Draft1.docx","MindLab_Task Completed Status_2026-04-04_Draft1",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\Old","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\Old\MindLab_Task Completed Status_2026-04-04_Draft1.docx"
"MindLab_Task Completed Status_2026-04-04_Final.docx","MindLab_Task Completed Status_2026-04-04_Final",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\Old","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\April 2026\Verified Completed Tasks\Old\MindLab_Task Completed Status_2026-04-04_Final.docx"
"MindLab_2Day_Continuity_2026-02-28.docx","MindLab_2Day_Continuity_2026-02-28",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_2Day_Continuity_2026-02-28.docx"
"MindLab_Daily_Golden_Rules_Game_Completion_2026-02-19.docx","MindLab_Daily_Golden_Rules_Game_Completion_2026-02-19",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_Daily_Golden_Rules_Game_Completion_2026-02-19.docx"
"MindLab_Daily_Summary_2026-02-01.docx","MindLab_Daily_Summary_2026-02-01",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_Daily_Summary_2026-02-01.docx"
"MindLab_Daily_Summary_2026-02-03.docx","MindLab_Daily_Summary_2026-02-03",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_Daily_Summary_2026-02-03.docx"
"MindLab_End_of_Day_Summary_2026-02-13.docx","MindLab_End_of_Day_Summary_2026-02-13",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_End_of_Day_Summary_2026-02-13.docx"
"MindLab_End_of_Day_Summary_2026-02-14.docx","MindLab_End_of_Day_Summary_2026-02-14",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_End_of_Day_Summary_2026-02-14.docx"
"MindLab_End_of_Day_Summary_2026-02-16.docx","MindLab_End_of_Day_Summary_2026-02-16",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_End_of_Day_Summary_2026-02-16.docx"
"MindLab_End_of_Day_Summary_2026-02-17.docx","MindLab_End_of_Day_Summary_2026-02-17",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_End_of_Day_Summary_2026-02-17.docx"
"MindLab_End_of_Day_Summary_2026-02-19.docx","MindLab_End_of_Day_Summary_2026-02-19",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_End_of_Day_Summary_2026-02-19.docx"
"MindLab_Full_Continuity_2026-02-23.docx","MindLab_Full_Continuity_2026-02-23",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_Full_Continuity_2026-02-23.docx"
"MindLab_Full_Continuity_2026-02-24.docx","MindLab_Full_Continuity_2026-02-24",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_Full_Continuity_2026-02-24.docx"
"MindLab_Full_Continuity_2026-02-25.docx","MindLab_Full_Continuity_2026-02-25",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_Full_Continuity_2026-02-25.docx"
"MindLab_Full_Continuity_2026-02-26.docx","MindLab_Full_Continuity_2026-02-26",".docx","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026","C:\Projects\MindLab_Starter_Project\Action Items\Midlab Project Actions items files\February 2026\MindLab_Full_Continuity_2026-02-26.docx"
